group_id,Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3
1821,Randy Brown,10,PG,BOS,622.0,10.6,169.0,11265.0,0.5,-0.3,1.4,1.1,-2.0,0.4,0.4,0.1
1822,Randy Foye,13,SG,BRK,833.0,11.1,441.0,20921.0,0.5,1.1,0.8,1.8,-1.8,0.4,0.4,0.4
1823,Randy Livingston,6,PG,UTA,179.0,7.2,19.0,2520.0,0.4,-0.1,0.5,0.4,-5.8,0.3,0.3,0.3
1824,Randy Smith,4,SG,ATL,242.0,13.3,72.0,4845.0,0.5,1.4,0.4,1.8,-3.8,0.5,0.5,0.2
1825,Randy White,5,PF,DAL,281.0,10.7,66.0,5382.0,0.5,-0.6,1.0,0.4,-4.7,0.4,0.4,0.2
1826,Randy Wittman,9,SF,IND,501.0,9.6,193.0,10187.0,0.5,1.0,0.6,1.6,-3.5,0.5,0.5,0.4
1827,Randy Woods,4,PG,DEN,151.0,11.4,4.0,1093.0,0.5,-0.1,0.2,0.2,-2.8,0.3,0.5,0.3
1828,Rashad McCants,6,SG,SAC,307.0,12.4,42.0,6138.0,0.5,0.1,0.6,0.7,-3.0,0.4,0.4,0.3
1829,Rashad Vaughn,2,SG,MIL,111.0,6.0,8.0,1459.0,0.4,-0.8,0.4,-0.4,-5.5,0.3,0.4,0.3
1830,Rashard Lewis,18,SF,MIA,1106.0,14.8,894.0,35365.0,0.5,3.5,1.8,5.2,0.6,0.4,0.5,0.4
1831,Rasheed Wallace,19,C,NYK,1177.0,16.7,1022.0,38633.0,0.5,2.7,3.2,5.9,1.3,0.5,0.5,0.3
1832,Rasho Nesterovic,8,C,IND,615.0,13.0,435.0,13402.0,0.5,1.5,2.0,3.5,-0.2,0.5,0.5,0.0
1833,Rastko Cvetkovic,1,C,DEN,14.0,2.1,0.0,48.0,0.3,-0.2,0.1,-0.1,-8.4,0.3,0.3,0.0
1834,Rasual Butler,15,SF,SAS,856.0,10.3,268.0,17989.0,0.5,0.4,1.0,1.4,-2.6,0.4,0.4,0.4
1835,Raul Lopez,2,PG,UTA,113.0,12.4,26.0,2135.0,0.5,0.2,0.8,1.0,-3.5,0.4,0.4,0.4
1836,Raul Neto,2,PG,UTA,121.0,10.4,53.0,1845.0,0.5,0.2,1.1,1.2,-1.3,0.4,0.5,0.4
1837,Rawle Marshall,2,SG,IND,63.0,8.4,11.0,602.0,0.5,-0.2,0.3,0.1,-4.8,0.4,0.4,0.3
1838,Ray Allen,20,SG,MIA,1376.0,18.7,1224.0,49224.0,0.6,6.0,1.7,7.7,3.0,0.5,0.5,0.4
1839,Ray Blume,1,SG,CHI,49.0,9.7,2.0,546.0,0.5,-0.5,0.3,-0.1,-5.9,0.5,0.5,0.2
1840,Ray McCallum,5,PG,MEM,195.0,9.9,52.0,3283.0,0.5,0.1,0.4,0.5,-3.5,0.4,0.4,0.3
1841,Ray Owes,1,PF,GSW,57.0,11.1,1.0,592.0,0.4,0.1,0.4,0.4,-5.5,0.4,0.4,0.2
1842,Ray Tolbert,7,PF,DET,323.0,10.0,4.0,3903.0,0.5,-0.1,0.7,0.6,-3.1,0.5,0.5,0.0
1843,Ray Williams,9,PG,NJN,379.0,13.6,261.0,10045.0,0.5,0.4,1.6,2.0,-0.7,0.4,0.4,0.2
1844,Raymond Felton,14,PG,LAC,931.0,14.0,711.0,29822.0,0.5,1.3,1.7,3.1,-0.5,0.4,0.4,0.3
1845,Raymond Townsend,1,SG,IND,14.0,4.4,0.0,95.0,0.4,-0.3,0.1,-0.2,-8.4,0.3,0.3,0.2
1846,Reece Gaines,5,PG,MIL,92.0,4.6,1.0,792.0,0.4,-0.2,0.0,-0.2,-7.8,0.4,0.4,0.3
1847,Reggie Bullock,6,SF,DET,183.0,7.0,9.0,1967.0,0.5,0.1,0.3,0.4,-3.6,0.3,0.4,0.3
1848,Reggie Evans,8,PF,SAC,499.0,12.0,247.0,9920.0,0.5,0.6,1.4,2.0,-2.0,0.4,0.5,0.1
1849,Reggie Geary,2,PG,SAS,101.0,7.8,2.0,931.0,0.4,-0.5,0.8,0.3,-3.6,0.4,0.4,0.3
1850,Reggie Jackson,8,PG,DET,480.0,15.7,245.0,12155.0,0.5,1.9,1.4,3.3,-0.1,0.4,0.5,0.3
1851,Reggie Johnson,5,PF,NJN,307.0,12.8,69.0,6038.0,0.6,1.2,1.2,2.3,-1.6,0.5,0.5,0.1
1852,Reggie Jordan,3,PG,WAS,116.0,14.0,1.0,989.0,0.5,0.3,0.3,0.6,0.2,0.4,0.4,0.2
1853,Reggie King,1,SF,SEA,77.0,11.7,42.0,2086.0,0.6,1.3,2.1,3.4,0.1,0.5,0.5,0.0
1854,Reggie Lewis,6,SG,BOS,450.0,16.7,352.0,14676.0,0.5,4.0,2.5,6.5,0.7,0.5,0.5,0.2
1855,Reggie Miller*,18,SG,IND,1389.0,18.2,1304.0,47619.0,0.6,7.8,1.9,9.7,3.2,0.5,0.5,0.4
1856,Reggie Slater,1,PF,TOR,26.0,17.8,0.0,406.0,0.6,0.5,0.3,0.8,-3.1,0.6,0.6,0.0
1857,Reggie Smith,1,C,POR,23.0,7.6,0.0,68.0,0.3,-0.1,0.1,0.0,-6.9,0.4,0.4,0.0
1858,Reggie Theus,12,SG,NJN,841.0,16.1,778.0,27499.0,0.5,3.1,1.1,4.1,-0.5,0.5,0.5,0.2
1859,Reggie Williams,24,SF,NOP,938.0,12.2,491.0,22588.0,0.5,0.6,0.9,1.5,-2.4,0.4,0.5,0.3
1860,Renaldo Balkman,7,SF,NYK,224.0,10.8,12.0,3082.0,0.5,0.4,0.6,1.0,-1.3,0.4,0.5,0.3
1861,Rex Chapman,14,SG,PHO,688.0,13.0,501.0,20109.0,0.5,1.1,0.7,1.8,-2.4,0.4,0.5,0.3
1862,Rex Walters,11,PG,MIA,417.0,11.5,75.0,5447.0,0.6,0.4,0.3,0.7,-3.6,0.4,0.5,0.3
1863,Rich Kelley,3,C,SAC,195.0,10.7,73.0,3492.0,0.6,-0.3,2.0,1.6,0.1,0.5,0.5,0.0
1864,Rich King,2,C,SEA,67.0,11.5,2.0,291.0,0.5,0.0,0.2,0.2,-4.7,0.4,0.4,0.0
1865,Rich Manning,4,PF,LAC,81.0,8.8,4.0,713.0,0.4,-0.2,0.1,-0.1,-10.2,0.4,0.4,0.3
1866,Richard Anderson,8,PF,CHH,481.0,13.6,33.0,7352.0,0.5,0.3,0.9,1.2,-0.5,0.4,0.4,0.3
1867,Richard Coffey,1,SF,MIN,52.0,7.9,1.0,320.0,0.4,0.1,0.1,0.2,-7.3,0.4,0.4,0.0
1868,Richard Dumas,3,PF,PHI,102.0,15.1,47.0,2226.0,0.5,0.7,0.8,1.5,-1.3,0.5,0.5,0.2
1869,Richard Hamilton,14,SG,CHI,921.0,15.8,783.0,29559.0,0.5,2.8,1.6,4.5,-1.1,0.4,0.5,0.3
1870,Richard Jefferson,18,SF,CLE,1224.0,13.4,853.0,35878.0,0.6,2.9,1.9,4.8,-0.1,0.5,0.5,0.4
1871,Richard Petruska,1,C,HOU,22.0,12.3,0.0,92.0,0.5,-0.2,0.2,0.0,-10.8,0.4,0.4,0.5
1872,Richard Washington,1,PF,CLE,18.0,7.1,2.0,313.0,0.4,-0.6,0.1,-0.5,-6.4,0.4,0.4,0.0
1873,Richaun Holmes,2,C,PHI,108.0,17.2,18.0,1895.0,0.6,1.6,1.0,2.6,0.4,0.5,0.6,0.3
1874,Richie Frahm,6,SG,LAC,173.0,10.4,2.0,1815.0,0.5,0.4,0.2,0.6,-3.0,0.4,0.5,0.3
1875,Rick Brunson,14,PG,HOU,423.0,9.0,51.0,5389.0,0.5,-0.1,0.4,0.3,-5.3,0.4,0.4,0.3
1876,Rick Calloway,1,SG,SAC,64.0,6.6,0.0,678.0,0.5,-0.8,0.4,-0.3,-6.8,0.4,0.4,0.0
1877,Rick Carlisle,5,SG,NJN,188.0,3.9,1.0,1461.0,0.4,-0.2,0.3,0.1,-8.9,0.4,0.4,0.1
1878,Rick Fox,13,SF,LAL,930.0,13.3,587.0,23723.0,0.5,1.7,1.7,3.4,0.7,0.4,0.5,0.3
1879,Rick Hughes,1,PF,DAL,21.0,10.9,0.0,224.0,0.5,0.1,0.1,0.1,-5.4,0.5,0.5,0.0
1880,Rick Mahorn,12,C,DET,768.0,11.1,462.0,18198.0,0.5,0.8,2.4,3.2,-1.6,0.5,0.5,0.1
1881,Rick Robey,3,C,PHO,187.0,9.8,9.0,2671.0,0.5,-0.1,1.0,0.9,-3.1,0.5,0.5,0.3
1882,Rickey Brown,3,C,ATL,152.0,10.5,14.0,2096.0,0.5,-0.1,0.5,0.5,-5.6,0.5,0.5,0.0
1883,Rickey Green,13,PG,BOS,859.0,14.6,515.0,21306.0,0.5,2.1,1.5,3.6,-2.0,0.5,0.5,0.2
1884,Rickey Williams,1,SG,UTA,44.0,9.6,0.0,346.0,0.5,-0.4,0.3,-0.1,-5.8,0.4,0.4,0.0
1885,Rickie Winslow,1,SF,MIL,7.0,-3.4,0.0,45.0,0.3,-0.2,0.0,-0.2,-11.0,0.2,0.2,0.0
1886,Ricky Berry,1,SG,SAC,64.0,13.1,21.0,1406.0,0.6,1.6,0.8,2.4,-1.7,0.4,0.5,0.4
1887,Ricky Davis,16,SF,LAC,893.0,14.5,449.0,27608.0,0.5,1.2,1.1,2.4,-1.2,0.4,0.5,0.4
1888,Ricky Ledo,4,SG,NYK,45.0,1.0,0.0,521.0,0.4,-0.3,0.0,-0.3,-12.1,0.3,0.2,0.3
1889,Ricky Pierce,20,SG,MIL,1107.0,16.8,298.0,27082.0,0.6,3.2,0.9,4.1,-1.1,0.5,0.5,0.3
1890,Ricky Rubio,6,PG,MIN,353.0,16.0,333.0,11217.0,0.5,1.9,2.0,3.9,1.1,0.4,0.4,0.3
1891,Ricky Sobers,5,SG,SEA,351.0,12.6,138.0,8769.0,0.5,0.2,1.6,1.7,-2.8,0.4,0.5,0.3
1892,Ricky Wilson,3,PG,SAS,48.0,12.2,2.0,840.0,0.5,0.1,0.1,0.2,-3.0,0.5,0.5,0.6
1893,Rik Smits,10,C,IND,710.0,18.4,673.0,19338.0,0.6,2.7,2.4,5.1,-0.2,0.5,0.5,0.0
1894,Rob Kurz,1,SF,GSW,40.0,11.8,5.0,442.0,0.5,0.5,0.2,0.7,-2.3,0.4,0.4,0.4
1895,Rob Williams,2,PG,DEN,153.0,12.0,99.0,3367.0,0.5,0.4,0.6,1.0,-3.6,0.4,0.4,0.2
1896,Robbie Hummel,2,SF,MIN,98.0,9.6,9.0,1397.0,0.5,0.6,0.4,1.0,-2.8,0.4,0.5,0.3
1897,Robert Covington,4,SF,PHI,211.0,14.0,165.0,6012.0,0.6,0.4,1.9,2.3,-0.6,0.4,0.5,0.4
1898,Robert Hite,1,SG,MIA,12.0,7.4,0.0,136.0,0.4,-0.3,0.1,-0.2,-7.9,0.3,0.4,0.2
1899,Robert Horry,18,PF,SAS,1161.0,13.2,509.0,28464.0,0.5,1.3,2.5,3.9,2.6,0.4,0.5,0.3
1900,Robert Pack,14,PG,NOH,580.0,14.3,199.0,13024.0,0.5,0.3,0.8,1.1,-2.7,0.4,0.4,0.2
1901,Robert Parish*,4,C,BOS,313.0,19.6,310.0,10207.0,0.6,5.2,3.9,9.1,2.4,0.6,0.6,0.0
1902,Robert Reid,10,SF,CHH,668.0,11.2,312.0,16899.0,0.5,0.7,1.4,2.1,-2.1,0.4,0.4,0.3
1903,Robert Sacre,1,C,LAL,67.0,10.9,18.0,1133.0,0.4,0.3,0.6,0.8,-2.8,0.4,0.4,0.0
1904,Robert Smith,5,PG,CLE,48.0,7.5,1.0,500.0,0.4,-0.0,0.1,0.1,-6.5,0.3,0.4,0.0
1905,Robert Traylor,7,C,CLE,438.0,14.8,73.0,6243.0,0.5,0.5,1.3,1.9,0.4,0.5,0.5,0.2
1906,Robert Werdann,1,C,DEN,28.0,7.7,0.0,149.0,0.4,-0.3,0.2,-0.1,-7.0,0.3,0.3,0.0
1907,Robin Lopez,5,C,CHI,364.0,15.5,311.0,9345.0,0.6,3.3,1.9,5.2,0.7,0.5,0.5,0.0
1908,Rod Foster,3,PG,PHO,207.0,10.2,35.0,3446.0,0.5,-0.1,0.9,0.7,-4.5,0.4,0.5,0.3
1909,Rod Higgins,17,SF,GSW,809.0,10.9,203.0,17521.0,0.5,1.6,0.6,2.2,-2.0,0.4,0.4,0.2
1910,Rod Strickland,23,PG,HOU,1291.0,16.4,802.0,38342.0,0.5,2.3,1.7,4.1,0.0,0.4,0.4,0.2
1911,Rodney Buford,5,SF,NJN,230.0,9.7,38.0,4182.0,0.4,-0.2,0.8,0.6,-5.3,0.4,0.4,0.2
1912,Rodney Carney,7,SF,MEM,326.0,12.9,49.0,4936.0,0.5,0.4,0.6,0.9,-3.0,0.4,0.5,0.3
1913,Rodney Hood,3,SG,UTA,188.0,12.9,155.0,5198.0,0.5,1.8,1.8,3.6,-0.5,0.4,0.5,0.4
1914,Rodney McCray,10,SF,CHI,768.0,13.9,629.0,24876.0,0.5,3.3,2.3,5.6,1.2,0.5,0.5,0.2
1915,Rodney McGruder,1,SG,MIA,78.0,9.1,65.0,1966.0,0.5,1.2,1.7,2.9,-0.4,0.4,0.5,0.3
1916,Rodney Monroe,1,SG,ATL,38.0,8.8,0.0,313.0,0.4,-0.4,0.2,-0.2,-6.9,0.4,0.4,0.2
1917,Rodney Rogers,16,PF,PHI,1001.0,13.9,388.0,25120.0,0.5,1.0,1.8,2.8,0.1,0.4,0.5,0.3
1918,Rodney Stuckey,10,PG,IND,651.0,14.5,302.0,17890.0,0.5,1.7,1.2,2.9,-1.8,0.4,0.4,0.3
1919,Rodney White,6,SF,GSW,276.0,11.6,23.0,4031.0,0.5,-0.4,0.8,0.4,-4.7,0.4,0.4,0.3
1920,Rodrick Rhodes,3,SG,VAN,81.0,3.1,15.0,1349.0,0.4,-0.9,0.2,-0.7,-9.5,0.3,0.3,0.2
1921,Rodrigue Beaubois,4,PG,DAL,182.0,14.0,54.0,2896.0,0.5,0.3,0.9,1.2,-0.5,0.4,0.5,0.3
1922,Roger Burkman,1,SG,CHI,6.0,15.5,0.0,30.0,0.4,0.0,0.1,0.1,7.1,0.0,0.0,0.0
1923,Roger Mason,12,SG,MIA,544.0,8.3,106.0,9475.0,0.5,0.5,0.6,1.1,-3.9,0.4,0.4,0.3
1924,Roger Phegley,7,SG,DAL,250.0,11.5,22.0,3139.0,0.5,0.3,0.2,0.5,-4.1,0.4,0.4,0.3
1925,Roger Powell,1,SF,UTA,3.0,-8.3,0.0,13.0,0.3,-0.1,0.0,-0.1,-18.4,0.0,0.0,0.0
1926,Roko Ukic,2,PG,MIL,85.0,11.0,0.0,987.0,0.5,-0.4,0.2,-0.1,-5.6,0.4,0.5,0.2
1927,Rolando Blackman,13,SG,NYK,980.0,16.2,815.0,32087.0,0.5,4.5,1.3,5.8,-0.3,0.5,0.5,0.3
1928,Ron Anderson,14,SF,WSB,762.0,13.0,111.0,17144.0,0.5,1.1,0.9,2.0,-2.2,0.5,0.5,0.2
1929,Ron Baker,1,SG,NYK,52.0,7.5,13.0,857.0,0.5,-0.6,0.5,-0.1,-4.4,0.4,0.4,0.3
1930,Ron Brewer,13,SG,CLE,513.0,12.3,216.0,12243.0,0.5,0.6,0.3,0.9,-3.2,0.5,0.5,0.2
1931,Ron Grandison,4,PF,ATL,122.0,9.5,6.0,1093.0,0.5,0.0,0.2,0.3,-3.1,0.4,0.5,0.1
1932,Ron Harper,17,PG,LAL,1044.0,15.9,1002.0,32566.0,0.5,1.4,2.7,4.1,2.2,0.4,0.5,0.3
1933,Ron Lee,1,PG,DET,81.0,9.7,7.0,1467.0,0.5,-0.3,2.0,1.6,-1.2,0.4,0.4,0.3
1934,Ron Mercer,12,SF,NJN,553.0,11.3,387.0,17511.0,0.5,0.0,0.9,0.8,-4.1,0.4,0.4,0.2
1935,Ron Rowan,1,SG,POR,7.0,22.2,0.0,16.0,0.6,0.0,0.0,0.0,3.0,0.4,0.4,1.0
1936,Ronald Dupree,4,SF,TOR,133.0,8.1,8.0,1643.0,0.4,0.0,0.5,0.4,-5.1,0.4,0.4,0.2
1937,Ronald Murray,16,SG,CHI,694.0,11.0,140.0,15798.0,0.5,-0.0,0.7,0.7,-5.1,0.4,0.4,0.2
1938,Rondae Hollis-Jefferson,2,SF,BRK,107.0,14.0,67.0,2376.0,0.5,0.4,1.5,1.9,0.1,0.4,0.5,0.3
1939,Ronnie Brewer,12,SF,HOU,638.0,11.4,394.0,14212.0,0.4,1.4,1.6,2.9,0.2,0.4,0.4,0.2
1940,Ronnie Lester,5,PG,LAL,242.0,11.7,116.0,4876.0,0.5,0.7,0.6,1.3,-4.5,0.5,0.5,0.1
1941,Ronnie Murphy,1,SF,POR,18.0,2.9,0.0,89.0,0.3,-0.3,0.1,-0.2,-10.7,0.3,0.3,0.2
1942,Ronnie Price,12,PG,PHO,544.0,8.8,73.0,7293.0,0.4,-0.2,0.5,0.3,-2.9,0.4,0.4,0.3
1943,Ronny Turiaf,6,C,MIA,301.0,13.8,78.0,5613.0,0.6,1.2,1.1,2.3,1.0,0.5,0.5,0.0
1944,Rony Seikaly,10,C,ORL,680.0,15.7,619.0,21756.0,0.5,1.3,2.7,4.0,-1.6,0.5,0.5,0.1
1945,Rory Sparrow,17,PG,LAL,1006.0,9.4,645.0,26299.0,0.5,0.6,1.3,1.9,-4.4,0.4,0.4,0.2
1946,Rory White,3,SF,LAC,208.0,13.2,65.0,3932.0,0.5,1.2,0.5,1.7,-2.9,0.5,0.5,0.0
1947,Roshown McLeod,5,SF,PHI,148.0,8.5,70.0,3052.0,0.5,-0.2,0.3,0.1,-5.6,0.4,0.5,0.1
1948,Roy Hibbert,7,C,LAL,544.0,15.5,531.0,14698.0,0.5,1.3,3.3,4.5,0.4,0.5,0.5,0.2
1949,Roy Hinson,7,SF,NJN,470.0,15.0,368.0,15393.0,0.5,2.1,2.2,4.3,-1.0,0.5,0.5,0.0
1950,Roy Marble,1,SG,ATL,24.0,5.5,0.0,162.0,0.4,-0.4,0.1,-0.3,-7.1,0.3,0.3,0.0
1951,Roy Rogers,2,PF,DEN,122.0,12.0,50.0,2203.0,0.5,0.2,0.8,0.9,-3.2,0.5,0.5,0.5
1952,Roy Tarpley,6,C,DAL,280.0,19.4,57.0,7476.0,0.5,1.1,2.2,3.3,0.5,0.5,0.5,0.1
1953,Royal Ivey,12,SG,OKC,536.0,6.5,114.0,6488.0,0.5,0.2,0.3,0.4,-5.0,0.4,0.4,0.3
1954,Ruben Nembhard,3,PG,POR,20.0,12.7,0.0,226.0,0.5,0.0,0.1,0.1,-5.6,0.4,0.6,0.0
1955,Ruben Patterson,12,SF,LAC,720.0,16.2,267.0,17747.0,0.5,1.9,1.2,3.1,-0.2,0.5,0.5,0.1
1956,Ruben Wolkowyski,2,PF,BOS,41.0,3.8,1.0,329.0,0.4,-0.2,0.1,-0.0,-9.2,0.4,0.5,0.0
1957,Rudy Fernandez,4,SG,DEN,249.0,13.8,10.0,5965.0,0.5,2.1,1.4,3.5,1.6,0.4,0.5,0.4
1958,Rudy Gay,15,SF,SAC,901.0,16.7,862.0,32033.0,0.5,1.6,2.1,3.7,0.4,0.4,0.5,0.3
1959,Rudy Gobert,2,C,UTA,163.0,22.4,118.0,4902.0,0.7,6.6,5.2,11.8,5.8,0.6,0.6,0.0
1960,Rudy Macklin,2,SF,ATL,152.0,10.1,52.0,2687.0,0.5,0.0,1.5,1.6,-2.6,0.5,0.5,0.0
1961,Rumeal Robinson,11,PG,POR,421.0,9.7,128.0,7002.0,0.5,-0.2,0.6,0.5,-4.8,0.4,0.4,0.3
1962,Russ Schoene,6,PF,SEA,367.0,10.8,17.0,4770.0,0.5,0.3,0.7,1.0,-3.2,0.4,0.4,0.2
1963,Russ Smith,4,PG,MEM,39.0,5.4,0.0,196.0,0.4,-0.1,0.1,-0.1,-7.8,0.3,0.4,0.2
1964,Russell Westbrook,9,PG,OKC,668.0,23.9,651.0,22786.0,0.5,5.7,3.2,8.9,6.5,0.4,0.5,0.3
1965,Rusty LaRue,5,PG,GSW,98.0,7.3,7.0,1565.0,0.5,-0.1,0.2,0.1,-5.2,0.4,0.3,0.4
1966,Ryan Anderson,9,PF,HOU,556.0,17.2,231.0,14708.0,0.6,3.5,1.2,4.7,0.8,0.4,0.5,0.4
1967,Ryan Bowen,7,SF,NOH,433.0,10.1,81.0,5883.0,0.5,0.7,0.9,1.6,-0.3,0.4,0.5,0.2
1968,Ryan Gomes,8,SF,OKC,487.0,10.2,371.0,13463.0,0.5,1.4,1.0,2.4,-2.8,0.4,0.5,0.3
1969,Ryan Hollins,1,C,MIN,73.0,11.0,27.0,1223.0,0.6,0.8,0.5,1.2,-3.3,0.6,0.6,0.0
1970,Ryan Humphrey,2,SF,MEM,37.0,4.6,0.0,328.0,0.3,-0.2,0.2,0.0,-6.1,0.3,0.4,0.0
1971,Ryan Kelly,4,PF,ATL,163.0,9.8,59.0,3125.0,0.5,0.4,0.4,0.8,-3.2,0.4,0.4,0.3
1972,Ryan Lorthridge,1,SG,GSW,37.0,12.9,2.0,672.0,0.5,0.2,0.2,0.4,-3.7,0.5,0.5,0.2
1973,Ryan Robertson,1,SG,SAC,1.0,2.6,0.0,25.0,0.4,0.0,0.0,0.0,-8.4,0.3,0.5,0.0
1974,Ryan Stack,1,PF,CLE,25.0,4.6,0.0,198.0,0.4,-0.4,0.2,-0.1,-7.4,0.3,0.3,0.0
1975,Salah Mejri,2,C,DAL,107.0,15.8,17.0,1302.0,0.6,1.0,1.2,2.2,0.7,0.6,0.6,0.2
1976,Salim Stoudamire,3,PG,ATL,157.0,11.7,1.0,2672.0,0.5,0.6,0.1,0.8,-5.4,0.4,0.4,0.4
1977,Sam Bowie,7,C,LAL,392.0,13.9,248.0,10587.0,0.5,0.8,1.9,2.7,-1.1,0.4,0.4,0.3
1978,Sam Cassell,22,PG,BOS,1117.0,18.8,771.0,32999.0,0.5,3.2,1.1,4.3,0.5,0.4,0.5,0.3
1979,Sam Dekker,1,SF,HOU,77.0,13.0,2.0,1419.0,0.5,1.9,1.2,3.1,-1.1,0.5,0.6,0.3
1980,Sam Jacobson,3,PG,GSW,103.0,14.3,10.0,1356.0,0.6,0.5,0.1,0.6,-6.2,0.5,0.6,0.2
1981,Sam Lacey,3,C,CLE,170.0,7.0,46.0,2552.0,0.5,-0.7,1.1,0.3,-2.6,0.4,0.4,0.1
1982,Sam Mack,9,SF,MIA,303.0,11.9,120.0,6111.0,0.5,0.8,0.3,1.1,-2.1,0.4,0.4,0.3
1983,Sam Mitchell,13,SF,MIN,994.0,12.2,322.0,22257.0,0.5,2.0,1.2,3.2,-2.5,0.4,0.5,0.2
1984,Sam Pellom,1,PF,ATL,69.0,10.3,4.0,1037.0,0.5,0.2,1.6,1.8,-1.4,0.5,0.5,0.0
1985,Sam Perkins,19,PF,IND,1365.0,15.3,819.0,38949.0,0.6,3.5,2.4,5.9,1.2,0.5,0.5,0.3
1986,Sam Vincent,8,PG,ORL,422.0,13.9,190.0,8654.0,0.5,0.9,0.8,1.7,-2.5,0.4,0.5,0.2
1987,Sam Williams,4,PF,PHI,268.0,12.2,60.0,4830.0,0.5,0.4,1.9,2.2,-1.0,0.5,0.5,0.0
1988,Sam Young,6,SG,IND,284.0,10.2,54.0,4341.0,0.5,0.2,0.8,0.9,-3.7,0.4,0.4,0.3
1989,Samaki Walker,6,PF,MIA,284.0,12.2,73.0,4821.0,0.5,0.2,1.0,1.2,-4.5,0.4,0.4,0.1
1990,Samardo Samuels,2,C,CLE,55.0,9.0,11.0,897.0,0.5,-0.2,0.2,-0.0,-6.8,0.4,0.4,0.0
1991,Samuel Dalembert,9,C,DAL,666.0,15.7,533.0,17016.0,0.6,1.7,2.9,4.6,-0.6,0.5,0.5,0.1
1992,Sarunas Jasikevicius,4,PG,GSW,201.0,12.4,21.0,3503.0,0.5,0.7,0.7,1.4,-3.7,0.4,0.4,0.3
1993,Sarunas Marciulionis*,7,SG,DEN,363.0,15.7,30.0,8123.0,0.6,2.1,0.8,2.9,-0.9,0.5,0.5,0.3
1994,Sasha Danilovic,4,SG,DAL,131.0,12.4,102.0,4120.0,0.6,0.6,1.2,1.8,-0.8,0.4,0.5,0.4
1995,Sasha Pavlovic,13,SG,POR,598.0,7.1,149.0,9250.0,0.5,-0.2,0.7,0.5,-3.4,0.4,0.4,0.3
1996,Sasha Vujacic,12,SG,NYK,648.0,9.8,75.0,10556.0,0.5,0.8,0.7,1.5,-3.7,0.4,0.4,0.4
1997,Scot Pollard,1,C,SAC,77.0,15.0,8.0,1658.0,0.5,2.5,2.9,5.4,0.6,0.5,0.5,0.0
1998,Scott Brooks,12,PG,CLE,739.0,14.6,7.0,10045.0,0.6,1.4,0.7,2.1,-1.4,0.5,0.5,0.4
1999,Scott Burrell,10,SF,CHH,440.0,12.4,124.0,8531.0,0.5,0.8,1.0,1.7,-0.1,0.4,0.4,0.4
2000,Scott Haffner,2,PG,CHH,50.0,9.1,6.0,609.0,0.4,-0.2,0.2,-0.1,-6.0,0.4,0.4,0.1
2001,Scott Hastings,12,C,DEN,545.0,8.9,18.0,5300.0,0.5,0.2,0.5,0.7,-2.9,0.4,0.4,0.3
2002,Scott Lloyd,2,C,DAL,89.0,8.5,17.0,1253.0,0.4,-0.2,0.2,0.1,-3.1,0.4,0.4,0.2
2003,Scott Machado,1,PG,HOU,6.0,6.0,0.0,21.0,0.6,-0.1,0.0,-0.1,-15.1,0.5,0.6,0.0
2004,Scott May,1,SF,MIL,65.0,16.7,7.0,1187.0,0.6,2.4,1.8,4.2,1.3,0.5,0.5,0.0
2005,Scott Meents,1,PF,SEA,13.0,9.4,0.0,53.0,0.3,-0.3,0.1,-0.1,-2.3,0.2,0.2,1.0
2006,Scott Padgett,10,PF,MEM,479.0,10.5,18.0,5844.0,0.4,0.5,0.8,1.3,-2.3,0.4,0.4,0.3
2007,Scott Roth,5,SF,MIN,223.0,8.5,9.0,2334.0,0.4,-0.2,0.4,0.2,-4.6,0.4,0.4,0.2
2008,Scott Skiles,10,PG,PHI,600.0,12.7,371.0,16789.0,0.5,2.2,0.8,3.1,-2.7,0.4,0.4,0.4
2009,Scott Wedman,8,SF,BOS,435.0,11.2,140.0,8747.0,0.5,0.6,0.9,1.5,-2.5,0.4,0.5,0.3
2010,Scott Williams,15,C,CLE,714.0,12.8,241.0,11213.0,0.5,0.6,1.0,1.6,-2.3,0.5,0.5,0.2
2011,Scottie Pippen*,17,SF,CHI,1178.0,17.9,1053.0,41069.0,0.5,3.4,4.0,7.4,4.1,0.5,0.5,0.3
2012,Scotty Hopson,1,SG,CLE,2.0,-6.5,0.0,7.0,0.1,-0.1,0.0,-0.1,-17.2,0.0,0.0,0.0
2013,Sean Colson,3,PG,HOU,26.0,3.7,0.0,88.0,0.2,-0.1,0.0,-0.1,-8.5,0.2,0.2,0.2
2014,Sean Elliott,12,SF,SAS,742.0,13.1,712.0,24502.0,0.5,2.6,2.0,4.6,0.2,0.4,0.5,0.3
2015,Sean Green,4,SG,PHI,119.0,10.7,0.0,1003.0,0.4,-0.7,0.2,-0.6,-7.8,0.4,0.4,0.2
2016,Sean Higgins,8,SF,POR,258.0,6.8,39.0,3950.0,0.4,-0.2,0.2,0.1,-6.3,0.4,0.4,0.2
2017,Sean Kilpatrick,5,SG,BRK,136.0,12.7,24.0,3058.0,0.6,0.5,0.2,0.7,-3.4,0.4,0.6,0.3
2018,Sean Lampley,1,SF,MIA,35.0,12.4,0.0,487.0,0.5,0.4,0.4,0.9,-3.2,0.4,0.4,0.0
