Unnamed: 0,Year,Player,Pos,Tm,G,GS,MP,PER,TS%,OWS,DWS,WS,BPM,FG%,3P%,2P%
11642,1994,Moses Malone*,C,PHI,55,0,618,17.7,0.519,0.6,0.5,1.0,-3.5,0.44,0.0,0.442
11643,1994,Danny Manning,PF,TOT,68,66,2520,16.4,0.519,0.7,2.8,3.5,0.6,0.488,0.176,0.492
11644,1994,Danny Manning,PF,LAC,42,41,1595,17.9,0.527,1.0,1.2,2.2,0.8,0.493,0.143,0.499
11645,1994,Danny Manning,PF,ATL,26,25,925,13.8,0.501,-0.3,1.6,1.3,0.2,0.476,0.333,0.477
11648,1994,Jamal Mashburn,SF,DAL,79,73,2896,13.2,0.48,-0.2,1.0,0.9,-2.5,0.406,0.284,0.44
11649,1994,Anthony Mason,PF,NYK,73,12,1903,10.8,0.524,1.6,3.3,4.9,0.4,0.476,0.0,0.477
11650,1994,Marlon Maxey,PF,MIN,55,2,626,15.4,0.59,0.9,0.7,1.7,-3.2,0.533,0.0,0.539
11651,1994,Vernon Maxwell,SG,HOU,75,73,2571,12.5,0.483,-0.1,3.6,3.5,-0.1,0.389,0.298,0.454
11652,1994,Lee Mayberry,PG,MIL,82,6,1472,9.4,0.493,0.1,0.3,0.4,-5.8,0.415,0.345,0.445
11653,1994,Xavier McDaniel,SF,BOS,82,5,1971,14.5,0.497,1.0,1.3,2.3,-2.0,0.461,0.244,0.472
11654,1994,Derrick McKey,SF,IND,76,76,2613,13.3,0.554,1.7,3.3,5.0,2.2,0.5,0.29,0.51
11655,1994,Nate McMillan,PG,SEA,73,8,1887,15.5,0.52,1.5,4.5,6.0,5.2,0.447,0.391,0.475
11656,1994,Darnell Mee,SG,DEN,38,0,285,6.3,0.365,-0.6,0.4,-0.1,-3.8,0.318,0.208,0.359
11657,1994,Oliver Miller,C,PHO,69,30,1786,18.2,0.617,2.2,3.1,5.3,5.6,0.609,0.222,0.617
11658,1994,Reggie Miller*,SG,IND,79,79,2638,20.2,0.636,8.8,2.9,11.7,4.1,0.503,0.421,0.535
11659,1994,Chris Mills,SF,CLE,79,18,2022,12.6,0.492,1.7,2.4,4.0,-0.5,0.419,0.311,0.443
11660,1994,Terry Mills,PF,DET,80,74,2773,17.7,0.552,4.5,1.8,6.3,1.1,0.511,0.329,0.523
11661,1994,Harold Miner,SG,MIA,63,31,1358,14.0,0.541,1.9,0.7,2.7,-2.6,0.477,0.667,0.475
11662,1994,Sam Mitchell,PF,IND,75,18,1084,10.9,0.511,1.0,1.2,2.2,-1.7,0.458,0.0,0.465
11667,1994,Chris Morris,SF,NJN,50,27,1349,15.4,0.538,2.2,1.6,3.8,2.9,0.447,0.361,0.489
11668,1994,Alonzo Mourning*,C,CHH,60,59,2018,21.7,0.588,3.8,2.5,6.3,0.5,0.505,0.0,0.507
11669,1994,Chris Mullin*,SF,GSW,62,39,2324,15.8,0.539,2.4,2.3,4.7,1.4,0.472,0.364,0.494
11670,1994,Eric Murdock,PG,MIL,82,76,2533,20.3,0.549,5.1,2.2,7.2,3.1,0.468,0.411,0.479
11675,1994,Tracy Murray,SF,POR,66,1,820,15.3,0.561,1.5,0.7,2.2,-1.4,0.47,0.459,0.476
11677,1994,Dikembe Mutombo*,C,DEN,82,82,2853,17.9,0.59,2.9,6.4,9.4,4.2,0.569,0.0,0.569
11678,1994,Pete Myers,SG,CHI,82,81,2030,10.6,0.507,0.6,2.4,3.0,-2.3,0.455,0.276,0.465
11681,1994,Johnny Newman,SF,TOT,81,18,1697,14.1,0.545,2.4,1.3,3.7,-1.2,0.471,0.267,0.503
11682,1994,Johnny Newman,SF,CHH,18,18,429,16.9,0.585,0.8,0.3,1.0,-0.2,0.523,0.25,0.551
11683,1994,Johnny Newman,SF,NJN,63,0,1268,13.2,0.531,1.6,1.1,2.7,-1.5,0.453,0.27,0.486
11684,1994,Ken Norman,SF,MIL,82,75,2539,12.6,0.49,0.6,1.3,1.9,-1.5,0.448,0.333,0.478
11685,1994,Shaquille O'Neal*,C,ORL,81,81,3224,28.5,0.605,12.1,4.8,16.9,6.6,0.599,0.0,0.6
11687,1994,Charles Oakley,PF,NYK,82,82,2932,15.3,0.54,3.7,6.8,10.5,4.0,0.478,0.0,0.48
11688,1994,Hakeem Olajuwon*,C,HOU,80,80,3277,25.3,0.565,6.4,7.9,14.3,7.0,0.528,0.421,0.529
11689,1994,Jimmy Oliver,SG,BOS,44,6,540,10.1,0.473,0.0,0.2,0.2,-5.5,0.416,0.406,0.418
11690,1994,Bo Outlaw,SF,LAC,37,14,871,14.3,0.605,1.5,0.9,2.3,1.3,0.587,0.0,0.594
11691,1994,Doug Overton,PG,WSB,61,1,749,8.4,0.456,-0.4,0.0,-0.4,-6.9,0.403,0.091,0.42
11692,1994,Billy Owens,PF,GSW,79,72,2738,15.6,0.532,3.0,2.6,5.7,1.5,0.507,0.2,0.512
11693,1994,Robert Pack,PG,DEN,66,4,1382,15.0,0.52,-0.3,1.9,1.7,-2.5,0.443,0.207,0.458
11694,1994,Gerald Paddio,SF,TOT,18,1,137,8.5,0.395,-0.2,0.1,-0.1,-8.5,0.367,0.0,0.373
11697,1994,Gerald Paddio,SF,WSB,8,0,74,11.8,0.393,0.0,0.0,0.0,-6.2,0.344,0.0,0.355
11699,1994,John Paxson,PG,CHI,27,0,343,8.3,0.508,0.3,0.3,0.6,-3.8,0.441,0.409,0.457
11700,1994,Gary Payton*,PG,SEA,82,82,2881,17.8,0.526,5.2,4.1,9.3,2.8,0.504,0.278,0.515
11701,1994,Anthony Peeler,SG,LAL,30,30,923,13.4,0.48,0.3,0.4,0.8,-1.4,0.43,0.222,0.468
11702,1994,Mike Peplowski,C,SAC,55,19,667,9.6,0.549,0.3,0.7,0.9,-3.1,0.539,0.0,0.543
11703,1994,Will Perdue,C,CHI,43,6,397,9.8,0.464,-0.4,0.7,0.2,-4.1,0.42,0.0,0.423
11704,1994,Sam Perkins,PF,SEA,81,41,2170,14.9,0.556,4.2,2.8,7.0,0.7,0.438,0.367,0.475
11705,1994,Elliot Perry,PG,PHO,27,9,432,11.3,0.419,-0.1,0.4,0.3,-5.4,0.372,0.0,0.382
11706,1994,Tim Perry,PF,PHI,80,68,2336,11.5,0.512,1.3,1.3,2.6,-1.2,0.435,0.365,0.468
11707,1994,Chuck Person,SF,MIN,77,37,2029,11.7,0.502,0.4,0.8,1.2,-2.4,0.422,0.368,0.448
11708,1994,Richard Petruska,C,HOU,22,0,92,12.3,0.535,-0.2,0.2,0.0,-10.8,0.435,0.467,0.419
11709,1994,Bobby Phills,SG,CLE,72,53,1531,14.1,0.513,1.9,1.7,3.5,-0.4,0.471,0.083,0.48
11710,1994,Ricky Pierce,SG,SEA,51,0,1022,20.8,0.552,2.9,1.1,4.0,-1.3,0.471,0.188,0.488
11712,1994,Scottie Pippen*,SF,CHI,72,72,2759,23.2,0.544,5.2,6.0,11.2,8.3,0.491,0.32,0.522
11713,1994,Olden Polynice,C,TOT,68,65,2402,14.9,0.529,3.1,2.0,5.1,-1.9,0.523,0.0,0.524
11714,1994,Olden Polynice,C,DET,37,36,1350,15.9,0.544,1.7,1.2,2.9,-2.1,0.547,0.0,0.548
11715,1994,Olden Polynice,C,SAC,31,29,1052,13.7,0.506,1.4,0.9,2.2,-1.7,0.484,0.0,0.486
11716,1994,Terry Porter,PG,POR,77,34,2074,16.4,0.538,3.5,1.8,5.4,1.0,0.416,0.39,0.43
11717,1994,Brent Price,PG,WSB,65,13,1035,13.2,0.549,0.5,0.2,0.7,-2.6,0.433,0.333,0.517
11718,1994,Mark Price,PG,CLE,76,73,2386,22.7,0.586,7.6,2.4,10.0,4.6,0.478,0.397,0.511
11719,1994,Dino Radja,PF,BOS,80,47,2303,18.2,0.562,3.8,2.2,5.9,0.5,0.521,0.0,0.522
11720,1994,Kurt Rambis,PF,LAL,50,1,635,14.0,0.565,1.0,0.6,1.7,-0.1,0.518,0.0,0.522
11721,1994,Mark Randall,PF,DEN,28,0,155,11.2,0.465,0.0,0.2,0.2,-2.4,0.34,0.143,0.417
11722,1994,J.R. Reid,PF,SAS,70,11,1344,14.7,0.525,1.5,1.5,3.0,-1.5,0.491,0.0,0.493
11723,1994,Glen Rice,SF,MIA,81,81,2999,18.5,0.552,7.3,2.9,10.2,1.8,0.467,0.382,0.494
11724,1994,Pooh Richardson,PG,IND,37,25,1022,13.3,0.477,0.4,0.9,1.4,-2.1,0.452,0.25,0.459
11725,1994,Mitch Richmond*,SG,SAC,78,78,2897,17.7,0.551,5.2,1.2,6.4,1.2,0.445,0.407,0.455
11726,1994,Isaiah Rider,SG,MIN,79,60,2415,14.2,0.533,0.9,0.8,1.7,-1.8,0.468,0.36,0.485
11727,1994,Eric Riley,C,HOU,47,2,219,13.4,0.51,0.1,0.4,0.4,-3.7,0.486,0.0,0.493
11728,1994,Doc Rivers,PG,NYK,19,19,499,12.9,0.523,0.6,0.9,1.5,0.2,0.433,0.365,0.48
11730,1994,Clifford Robinson,C,POR,82,64,2853,17.4,0.513,3.7,3.7,7.5,0.6,0.457,0.245,0.465
11731,1994,David Robinson*,C,SAS,80,80,3241,30.7,0.577,13.3,6.7,20.0,10.9,0.507,0.345,0.51
11732,1994,James Robinson,PG,POR,58,3,673,10.0,0.439,-0.5,0.7,0.2,-3.4,0.365,0.315,0.382
11733,1994,Larry Robinson,SG,HOU,6,0,55,13.0,0.531,-0.1,0.1,0.0,0.9,0.5,0.25,0.667
11734,1994,Rumeal Robinson,PG,TOT,31,0,396,6.1,0.398,-1.0,0.3,-0.6,-7.2,0.362,0.4,0.356
11735,1994,Rumeal Robinson,PG,NJN,17,0,301,7.5,0.395,-0.5,0.3,-0.2,-5.7,0.353,0.467,0.337
11736,1994,Rumeal Robinson,PG,CHH,14,0,95,1.6,0.406,-0.4,0.0,-0.4,-12.1,0.394,0.2,0.429
11737,1994,Dennis Rodman*,PF,SAS,79,51,2989,13.4,0.549,3.3,5.4,8.7,3.5,0.534,0.208,0.563
11738,1994,Rodney Rogers,SF,DEN,79,14,1406,12.9,0.509,-0.1,2.1,2.0,-0.9,0.439,0.38,0.45
11740,1994,Sean Rooks,C,DAL,47,28,1255,14.6,0.552,1.4,0.7,2.2,-2.8,0.491,0.0,0.492
11741,1994,Donald Royal,SF,ORL,74,0,1357,14.6,0.588,2.6,1.2,3.8,-0.9,0.501,0.0,0.504
11742,1994,Bryon Russell,SF,UTA,67,48,1121,11.1,0.516,0.4,1.7,2.1,0.7,0.484,0.091,0.518
11743,1994,John Salley,PF,MIA,76,45,1910,13.0,0.544,2.5,2.3,4.8,1.2,0.477,0.667,0.476
11749,1994,Detlef Schrempf,SF,SEA,81,80,2728,14.9,0.564,5.1,3.2,8.4,1.2,0.493,0.324,0.507
11750,1994,Byron Scott,SG,IND,67,2,1197,17.6,0.549,1.7,1.4,3.1,-0.7,0.467,0.365,0.483
11751,1994,Dennis Scott,SF,ORL,82,37,2283,14.1,0.513,3.4,1.5,5.0,0.0,0.405,0.399,0.408
11752,1994,Malik Sealy,SF,IND,43,5,623,12.1,0.456,-0.3,0.9,0.6,-2.9,0.405,0.25,0.415
11753,1994,Rony Seikaly,C,MIA,72,60,2410,17.1,0.55,3.3,3.4,6.7,1.1,0.488,0.0,0.489
11754,1994,Brian Shaw,SG,MIA,77,52,2037,13.4,0.491,1.2,2.0,3.2,0.8,0.417,0.338,0.455
11755,1994,Lionel Simmons,SF,SAC,75,74,2702,14.8,0.496,1.5,2.3,3.8,0.7,0.438,0.353,0.439
11756,1994,Scott Skiles,PG,ORL,82,46,2303,13.1,0.549,3.5,0.9,4.4,-2.8,0.429,0.412,0.434
11757,1994,Charles Smith,SF,NYK,43,21,1105,11.3,0.496,0.4,2.0,2.4,-1.0,0.443,0.5,0.441
11758,1994,Chris Smith,PG,MIN,80,16,1617,10.2,0.488,0.4,0.5,0.9,-5.3,0.435,0.256,0.453
11759,1994,Doug Smith,PF,DAL,79,42,1684,13.5,0.476,0.7,1.6,2.3,-1.7,0.435,0.222,0.438
11760,1994,Kenny Smith,PG,HOU,78,78,2209,14.2,0.581,3.9,2.2,6.1,-0.9,0.48,0.405,0.513
11761,1994,LaBradford Smith,SG,TOT,66,2,877,11.6,0.484,0.4,0.4,0.8,-3.2,0.405,0.35,0.419
11763,1994,LaBradford Smith,SG,SAC,59,2,829,10.8,0.476,0.1,0.4,0.5,-3.6,0.403,0.35,0.417
11765,1994,Steve Smith,SG,MIA,78,77,2776,17.2,0.552,6.2,1.9,8.1,2.8,0.456,0.347,0.491
11766,1994,Tony Smith,SG,LAL,73,31,1617,12.8,0.482,1.2,0.5,1.7,-2.3,0.441,0.32,0.451
11767,1994,Rik Smits,C,IND,78,75,2113,19.7,0.58,4.7,3.0,7.8,2.3,0.534,0.0,0.535
11771,1994,Elmore Spencer,C,LAC,76,63,1930,10.7,0.55,-1.0,1.6,0.6,-3.4,0.533,0.0,0.535
11773,1994,Latrell Sprewell,SG,GSW,82,82,3533,15.9,0.532,4.7,3.2,8.0,2.0,0.433,0.361,0.46
11774,1994,John Starks,SG,NYK,59,54,2057,16.0,0.516,2.1,3.7,5.8,2.7,0.42,0.335,0.464
11776,1994,Bryant Stith,SG,DEN,82,82,2853,12.7,0.53,3.4,3.4,6.8,0.8,0.45,0.222,0.453
11777,1994,John Stockton*,PG,UTA,82,82,2969,22.5,0.608,9.3,4.0,13.2,4.4,0.528,0.322,0.57
11778,1994,Rod Strickland,PG,POR,82,58,2889,19.8,0.543,6.3,3.0,9.3,3.4,0.483,0.2,0.486
11779,1994,Derek Strong,PF,MIL,67,11,1131,14.6,0.514,1.3,0.8,2.1,-3.8,0.413,0.231,0.421
11780,1994,Isiah Thomas*,PG,DET,58,56,1750,15.2,0.488,-0.2,0.4,0.2,-2.0,0.417,0.31,0.438
11781,1994,Kevin Thompson,C,POR,14,0,58,4.9,0.437,-0.1,0.0,0.0,-5.6,0.429,0.0,0.462
11783,1994,Otis Thorpe,PF,HOU,82,82,2909,16.1,0.593,4.9,4.9,9.8,2.0,0.561,0.0,0.562
11784,1994,Sedale Threatt,PG,LAL,81,20,2278,15.3,0.524,3.6,1.0,4.5,-1.7,0.482,0.152,0.496
11786,1994,Tom Tolbert,SF,LAC,49,6,640,7.9,0.475,-0.3,0.3,0.0,-5.5,0.418,0.375,0.422
11787,1994,Sedric Toney,PG,CLE,12,0,64,-0.9,0.233,-0.2,0.0,-0.2,-13.2,0.167,0.0,0.182
11789,1994,Jeff Turner,PF,ORL,68,51,1536,7.6,0.506,0.4,1.0,1.4,-3.6,0.467,0.327,0.488
11790,1994,Nick Van,PG,LAL,81,80,2700,13.6,0.485,2.7,0.7,3.4,-1.4,0.394,0.338,0.423
11791,1994,Loy Vaught,PF,LAC,75,56,2118,16.0,0.566,3.4,2.2,5.5,-0.8,0.537,0.0,0.541
11792,1994,Kenny Walker,SF,WSB,73,4,1397,10.7,0.533,1.5,0.4,1.9,-2.6,0.482,0.0,0.487
11793,1994,Rex Walters,SG,NJN,48,0,386,16.2,0.623,0.8,0.4,1.2,-1.1,0.522,0.5,0.529
11794,1994,Clarence Weatherspoon,SF,PHI,82,82,3147,18.1,0.525,3.1,2.8,6.0,0.5,0.483,0.235,0.487
11795,1994,Spud Webb,PG,SAC,79,62,2567,15.2,0.546,4.0,1.1,5.1,-0.6,0.46,0.335,0.492
11796,1994,Chris Webber,C,GSW,76,76,2438,21.7,0.559,4.6,3.2,7.8,5.3,0.552,0.0,0.559
11797,1994,Bill Wennington,C,CHI,76,0,1371,14.0,0.52,1.3,2.3,3.5,-1.5,0.488,0.0,0.49
11799,1994,David Wesley,PG,NJN,60,0,542,13.0,0.464,-0.1,0.7,0.6,-3.2,0.368,0.234,0.417
11800,1994,Doug West,SG,MIN,72,61,2182,13.3,0.532,1.6,0.9,2.6,-2.2,0.487,0.125,0.49
11802,1994,Ennis Whatley,PG,ATL,82,1,1004,12.8,0.551,0.8,1.4,2.2,-2.4,0.508,0.0,0.522
11803,1994,Randy White,PF,DAL,18,3,320,11.4,0.454,-0.1,0.3,0.2,-4.7,0.402,0.3,0.424
11804,1994,Chris Whitney,PG,SAS,40,4,339,3.5,0.406,-0.7,0.3,-0.3,-7.3,0.305,0.333,0.288
11805,1994,Morlon Wiley,PG,TOT,16,0,158,4.1,0.362,-0.4,0.2,-0.2,-6.6,0.31,0.3,0.316
11806,1994,Morlon Wiley,PG,MIA,4,0,34,4.2,0.438,-0.1,0.0,-0.1,-8.1,0.375,0.25,0.5
11807,1994,Morlon Wiley,PG,DAL,12,0,124,4.1,0.333,-0.3,0.1,-0.2,-6.2,0.286,0.333,0.267
11808,1994,Dominique Wilkins*,SF,TOT,74,74,2635,21.4,0.529,5.6,2.8,8.4,0.9,0.44,0.288,0.474
11809,1994,Dominique Wilkins*,SF,ATL,49,49,1687,21.1,0.526,3.5,2.3,5.8,1.4,0.432,0.308,0.462
11810,1994,Dominique Wilkins*,SF,LAC,25,25,948,21.8,0.535,2.1,0.5,2.6,0.0,0.453,0.247,0.493
11811,1994,Gerald Wilkins,SG,CLE,82,82,2768,14.9,0.539,4.2,2.6,6.8,1.7,0.457,0.396,0.474
11813,1994,Buck Williams,PF,POR,81,81,2636,14.0,0.598,4.7,3.2,7.9,1.0,0.555,0.0,0.556
11814,1994,Corey Williams,PG,MIN,4,0,46,8.0,0.409,0.0,0.0,0.0,-5.3,0.385,0.0,0.417
11815,1994,Herb Williams,C,NYK,70,3,774,10.4,0.463,-0.2,1.7,1.6,-2.3,0.442,0.0,0.444
11818,1994,John Williams,SF,LAC,34,6,725,10.5,0.469,0.3,0.5,0.8,-1.8,0.431,0.25,0.452
11819,1994,Kenny Williams,SF,IND,68,1,982,15.8,0.509,1.2,1.2,2.4,-0.2,0.488,0.0,0.494
11820,1994,Lorenzo Williams,PF,TOT,38,11,716,11.1,0.45,0.4,0.7,1.1,-1.0,0.445,0.0,0.45
11821,1994,Lorenzo Williams,PF,ORL,3,0,19,12.6,0.167,0.0,0.0,0.0,5.5,0.167,0.0,0.2
11824,1994,Micheal Williams,PG,MIN,71,66,2206,18.0,0.563,4.1,1.5,5.6,1.1,0.457,0.222,0.474
11825,1994,Reggie Williams,SF,DEN,82,68,2654,13.1,0.478,0.9,3.9,4.8,1.3,0.412,0.278,0.452
11826,1994,Scott Williams,C,CHI,38,11,638,15.4,0.518,0.6,1.1,1.7,-1.2,0.483,0.2,0.489
11827,1994,Walt Williams,SF,SAC,57,4,1356,10.4,0.467,-1.7,1.0,-0.7,-3.3,0.39,0.288,0.42
11828,1994,Kevin Willis,PF,ATL,80,80,2867,19.4,0.538,5.1,5.1,10.2,1.1,0.499,0.375,0.501
11829,1994,Trevor Wilson,PF,TOT,57,13,1221,11.8,0.505,0.0,0.8,0.8,-2.9,0.482,0.0,0.484
11831,1994,Trevor Wilson,PF,SAC,52,9,1095,11.5,0.505,-0.1,0.7,0.5,-3.2,0.481,0.0,0.484
11832,1994,David Wingate,SG,CHH,50,36,1005,10.8,0.507,0.3,0.6,1.0,-1.9,0.481,0.333,0.487
11833,1994,David Wood,PF,DET,78,3,1182,11.1,0.546,1.7,0.6,2.3,-0.7,0.459,0.449,0.462
11834,1994,Randy Woods,PG,LAC,40,0,352,12.8,0.489,0.0,0.2,0.3,-2.3,0.368,0.346,0.4
11835,1994,Orlando Woolridge,SF,PHI,74,1,1955,13.9,0.517,0.7,0.7,1.5,-3.2,0.471,0.071,0.478
11836,1994,Haywoode Workman,PG,IND,65,52,1714,12.9,0.49,0.7,2.2,2.8,-0.9,0.424,0.321,0.438
11837,1994,James Worthy*,SF,LAL,80,2,1597,12.8,0.452,-0.5,0.5,0.1,-5.2,0.406,0.288,0.424
11838,1994,Luther Wright,C,UTA,15,2,92,-0.4,0.384,-0.2,0.1,-0.1,-10.1,0.348,0.0,0.364
11840,1995,Alaa Abdelnaby,PF,TOT,54,0,506,12.6,0.519,-0.4,0.7,0.3,-6.3,0.511,0.0,0.515
11841,1995,Alaa Abdelnaby,PF,SAC,51,0,476,14.1,0.54,-0.1,0.7,0.6,-5.0,0.532,0.0,0.537
11843,1995,Mahmoud Abdul-Rauf,PG,DEN,73,43,2082,17.8,0.543,3.8,1.3,5.0,-0.6,0.47,0.386,0.492
11844,1995,Michael Adams,PG,CHH,29,0,443,17.7,0.583,1.1,0.5,1.6,0.5,0.453,0.358,0.567
11845,1995,Rafael Addison,SF,DET,79,16,1776,11.3,0.521,0.9,0.6,1.5,-3.4,0.476,0.289,0.507
11846,1995,Danny Ainge,SG,PHO,74,1,1374,14.3,0.596,2.8,0.6,3.4,-0.4,0.46,0.364,0.558
11847,1995,Victor Alexander,C,GSW,50,29,1237,12.8,0.53,0.3,0.8,1.1,-2.7,0.515,0.24,0.531
11848,1995,Derrick Alston,C,PHI,64,1,1032,11.6,0.481,0.0,1.0,1.0,-2.4,0.465,0.0,0.472
11850,1995,Kenny Anderson,PG,NJN,72,70,2689,18.0,0.522,4.8,2.0,6.8,1.7,0.399,0.33,0.426
11851,1995,Nick Anderson,SG,ORL,76,76,2588,17.5,0.593,5.7,2.6,8.3,3.9,0.476,0.415,0.528
11852,1995,Willie Anderson,SG,SAS,38,11,556,10.3,0.514,0.0,0.7,0.7,-1.7,0.469,0.158,0.51
11853,1995,Greg Anthony,PG,NYK,61,2,943,15.0,0.57,1.5,1.4,2.9,0.1,0.437,0.361,0.522
11854,1995,B.J. Armstrong,PG,CHI,82,82,2577,15.1,0.577,5.4,2.8,8.1,0.2,0.468,0.427,0.484
11855,1995,Darrell Armstrong,PG,ORL,3,0,8,40.2,0.563,0.1,0.0,0.1,34.8,0.375,0.333,0.5
11856,1995,Vincent Askew,SG,SEA,71,1,1721,13.6,0.577,3.3,1.3,4.6,-0.3,0.492,0.33,0.529
11857,1995,Keith Askins,SF,MIA,50,5,854,12.3,0.493,1.0,0.9,1.9,0.6,0.391,0.269,0.465
11858,1995,Stacey Augmon,SG,ATL,76,76,2362,16.0,0.512,1.9,3.2,5.1,0.4,0.453,0.269,0.459
11860,1995,Vin Baker,PF,MIL,82,82,3361,16.6,0.511,2.7,3.1,5.8,1.6,0.483,0.292,0.487
11861,1995,Charles Barkley*,PF,PHO,68,66,2382,25.2,0.572,7.4,3.3,10.6,6.4,0.486,0.338,0.521
11862,1995,Dana Barros,PG,PHI,82,82,3318,20.9,0.632,10.5,2.2,12.7,4.3,0.49,0.464,0.505
11863,1995,Jon Barry,SG,MIL,52,0,602,12.6,0.564,0.7,0.4,1.1,-2.5,0.425,0.333,0.477
11864,1995,John Battle,SG,CLE,28,0,280,10.8,0.462,0.0,0.3,0.2,-6.1,0.377,0.355,0.386
11865,1995,Sergei Bazarevich,PG,ATL,10,0,74,13.6,0.578,0.1,0.1,0.2,-4.9,0.5,0.167,0.625
11867,1995,Elmer Bennett,PG,CLE,4,0,18,32.5,0.588,0.0,0.1,0.1,13.8,0.545,0.0,0.667
11868,1995,Tony Bennett,PG,CHH,3,0,46,5.2,0.538,0.0,0.0,0.0,-7.1,0.462,0.222,1.0
11869,1995,David Benoit,SF,UTA,71,67,1841,13.9,0.564,2.3,2.4,4.6,0.5,0.486,0.33,0.523
11873,1995,Mookie Blaylock,PG,ATL,80,80,3069,19.2,0.531,4.6,4.8,9.4,5.5,0.425,0.359,0.482
11874,1995,Corie Blount,PF,CHI,68,9,889,11.7,0.497,0.3,1.5,1.7,-0.5,0.476,0.0,0.481
11875,1995,Muggsy Bogues,PG,CHH,78,78,2629,16.9,0.533,5.8,2.8,8.6,0.2,0.477,0.2,0.489
11876,1995,Manute Bol,C,GSW,5,2,81,9.5,0.75,0.1,0.1,0.1,-3.0,0.6,0.6,0.6
11877,1995,Walter Bond,SG,TOT,23,0,290,10.3,0.577,0.2,0.2,0.4,-1.2,0.464,0.366,0.558
11878,1995,Walter Bond,SG,DET,5,0,51,3.0,0.363,-0.1,0.0,-0.1,-9.3,0.25,0.25,0.25
11879,1995,Walter Bond,SG,UTA,18,0,239,11.8,0.614,0.3,0.2,0.5,0.5,0.5,0.378,0.629
11880,1995,Anthony Bonner,PF,NYK,58,23,1126,9.4,0.497,-0.2,2.0,1.8,0.6,0.456,0.2,0.463
11881,1995,Anthony Bowie,SG,ORL,77,4,1261,11.7,0.532,1.0,1.0,2.0,-2.0,0.48,0.3,0.502
11882,1995,Sam Bowie,C,LAL,67,10,1225,10.4,0.5,-0.3,1.4,1.1,-1.9,0.442,0.182,0.453
11883,1995,Shawn Bradley,C,PHI,82,59,2365,14.8,0.489,-0.1,3.6,3.5,-0.2,0.455,0.0,0.457
11884,1995,Terrell Brandon,PG,CLE,67,41,1961,18.7,0.527,2.6,3.0,5.6,2.5,0.448,0.397,0.457
11885,1995,Tim Breaux,SF,HOU,42,2,340,8.9,0.449,-0.2,0.2,0.0,-7.2,0.372,0.24,0.406
11886,1995,Scott Brooks,PG,TOT,59,0,808,14.9,0.55,1.3,0.5,1.9,-2.1,0.458,0.362,0.49
11887,1995,Scott Brooks,PG,HOU,28,0,186,17.3,0.647,0.4,0.1,0.5,-2.5,0.538,0.471,0.563
11888,1995,Scott Brooks,PG,DAL,31,0,622,14.1,0.52,0.9,0.4,1.3,-2.0,0.433,0.327,0.468
11889,1995,Chucky Brown,SF,HOU,41,14,814,12.4,0.619,1.3,0.8,2.1,-1.4,0.603,0.333,0.608
11890,1995,Dee Brown,SG,BOS,79,69,2792,15.7,0.562,5.0,1.8,6.8,2.4,0.447,0.385,0.478
11891,1995,Mike Brown,C,MIN,27,0,213,1.8,0.337,-0.6,0.2,-0.4,-9.9,0.25,0.0,0.256
11892,1995,P.J. Brown,C,NJN,80,63,2466,12.1,0.492,1.7,2.9,4.6,1.3,0.446,0.167,0.458
11893,1995,Randy Brown,PG,SAC,67,2,1086,11.8,0.491,-0.3,1.9,1.6,0.6,0.432,0.298,0.458
11894,1995,Mark Bryant,PF,POR,49,0,658,13.2,0.555,0.6,1.0,1.6,-1.5,0.526,0.5,0.526
11895,1995,Jud Buechler,SF,CHI,57,0,605,13.8,0.542,0.7,0.9,1.5,-0.1,0.492,0.313,0.556
11896,1995,Scott Burrell,SF,CHH,65,62,2014,15.0,0.571,2.8,2.9,5.6,3.3,0.467,0.409,0.506
11897,1995,Willie Burton,SF,PHI,53,31,1564,13.9,0.561,1.9,0.6,2.6,-1.2,0.401,0.385,0.414
11898,1995,Mitchell Butler,SG,WSB,76,5,1554,10.0,0.506,-0.5,0.8,0.3,-4.0,0.421,0.326,0.458
11899,1995,Michael Cage,C,CLE,82,21,2040,13.5,0.537,2.1,3.7,5.8,1.1,0.521,0.0,0.524
11901,1995,Elden Campbell,PF,LAL,73,59,2076,15.4,0.5,1.5,2.3,3.8,-1.1,0.459,0.0,0.459
11902,1995,Tony Campbell,SF,CLE,78,0,1128,12.9,0.508,0.7,1.4,2.1,-2.9,0.411,0.357,0.417
11903,1995,Antoine Carr,C,UTA,78,4,1677,13.9,0.588,2.4,1.9,4.3,-0.1,0.531,0.25,0.533
11905,1995,Sam Cassell,PG,HOU,82,1,1882,15.9,0.556,2.7,2.0,4.7,-0.4,0.427,0.33,0.473
11906,1995,Duane Causwell,C,SAC,58,24,820,11.4,0.55,0.5,1.3,1.8,-0.3,0.517,0.0,0.521
11907,1995,Cedric Ceballos,SF,LAL,58,54,2029,19.9,0.57,3.5,1.7,5.2,0.0,0.509,0.397,0.528
11908,1995,Tom Chambers,PF,UTA,81,4,1240,12.5,0.517,1.2,1.4,2.5,-1.5,0.457,0.167,0.474
11909,1995,Rex Chapman,SG,WSB,45,29,1468,15.3,0.516,1.7,0.8,2.5,-0.3,0.397,0.314,0.46
11910,1995,Calbert Cheaney,SG,WSB,78,71,2651,14.2,0.529,2.1,1.1,3.2,-1.2,0.453,0.339,0.492
